_unit_id , male_score , female_score , brand_Score
815725211 , 0.0148869,0.0237671,0.961346
815725212 , 0.374375,0.0445528,0.581072
815725213 , 0.33,0.33,0.33
815725214 , 0.865078,0.127823,0.00709868
815725215 , 0.0537389,0.0258763,0.920385
815725216 , 0.901085,0.0784932,0.0204216
815725217 , 0.0148869,0.0237671,0.961346
815725218 , 0.00514098,0.00278456,0.992074
815725219 , 0.33,0.33,0.33
815725220 , 0.33,0.33,0.33
815725221 , 0.33,0.33,0.33
815725222 , 0.33,0.33,0.33
815725223 , 0.0222528,0.948098,0.0296488
815725224 , 0.0242846,0.03143,0.944285
815725225 , 0.029119,0.0243059,0.946575
815725226 , 0.0292614,0.0690749,0.901664
815725227 , 0.054023,0.0505104,0.895467
815725228 , 0.33,0.33,0.33
815725229 , 0.0148869,0.0237671,0.961346
815725230 , 0.0293896,0.0369916,0.933619
815725231 , 0.33,0.33,0.33
815725232 , 0.0111631,0.042878,0.945959
815725233 , 0.33,0.33,0.33
815725234 , 0.0214661,0.0160928,0.962441
815725235 , 0.054023,0.0505104,0.895467
815725236 , 0.054023,0.0505104,0.895467
815725237 , 0.00114265,4.4775e-05,0.998813
815725238 , 0.0148869,0.0237671,0.961346
815725239 , 0.694647,0.282751,0.0226019
815725240 , 0.33,0.33,0.33
815725241 , 0.33,0.33,0.33
815725242 , 0.33,0.33,0.33
815725243 , 0.33,0.33,0.33
815725244 , 0.0186716,0.0917108,0.889618
815725245 , 0.054023,0.0505104,0.895467
815725246 , 0.029119,0.0243059,0.946575
815725247 , 0.33,0.33,0.33
815725248 , 0.0185725,0.000509318,0.980918
815725249 , 0.33,0.33,0.33
815725250 , 0.0242846,0.03143,0.944285
815725251 , 0.0293896,0.0369916,0.933619
815725252 , 0.029119,0.0243059,0.946575
815725253 , 0.33,0.33,0.33
815725254 , 0.33,0.33,0.33
815725255 , 0.0902632,0.0893029,0.820434
815725256 , 0.33,0.33,0.33
815725257 , 0.054023,0.0505104,0.895467
815725258 , 0.33,0.33,0.33
815725259 , 0.33,0.33,0.33
815725260 , 0.33,0.33,0.33
815725261 , 0.0951535,0.0204757,0.884371
815725262 , 0.33,0.33,0.33
815725263 , 0.33,0.33,0.33
815725264 , 0.33,0.33,0.33
815725265 , 0.054023,0.0505104,0.895467
815725266 , 0.0111631,0.042878,0.945959
815725267 , 0.054023,0.0505104,0.895467
815725268 , 0.33,0.33,0.33
815725269 , 0.0111631,0.042878,0.945959
815725270 , 0.00259872,0.183174,0.814227
815725271 , 0.33,0.33,0.33
815725272 , 0.33,0.33,0.33
815725273 , 0.33,0.33,0.33
815725274 , 0.33,0.33,0.33
815725275 , 0.054023,0.0505104,0.895467
815725276 , 0.0242846,0.03143,0.944285
815725277 , 0.0786963,0.0129129,0.908391
815725278 , 0.000163138,0.000896982,0.99894
815725279 , 0.00426306,0.0017201,0.994017
815725280 , 0.33,0.33,0.33
815725281 , 0.00979505,0.988929,0.00127625
815725282 , 0.029119,0.0243059,0.946575
815725283 , 0.0213201,0.832759,0.145921
815725284 , 0.33,0.33,0.33
815725285 , 0.33,0.33,0.33
815725286 , 0.33,0.33,0.33
815725287 , 0.043697,0.0156399,0.940663
815725288 , 0.0242846,0.03143,0.944285
815725289 , 0.00178831,0.000293061,0.997919
815725290 , 0.33,0.33,0.33
815725291 , 0.33,0.33,0.33
815725292 , 0.0120091,0.487334,0.500657
815725293 , 0.549811,0.408606,0.0415827
815725294 , 0.33,0.33,0.33
815725295 , 0.33,0.33,0.33
815725296 , 0.33,0.33,0.33
815725297 , 0.0292614,0.0690749,0.901664
815725298 , 0.029119,0.0243059,0.946575
815725299 , 0.0148869,0.0237671,0.961346
815725300 , 0.33,0.33,0.33
815725301 , 0.0369639,0.019109,0.943927
815725302 , 0.33,0.33,0.33
815725303 , 0.33,0.33,0.33
815725304 , 0.0148869,0.0237671,0.961346
815725305 , 0.33,0.33,0.33
815725306 , 0.054023,0.0505104,0.895467
815725307 , 0.33,0.33,0.33
815725308 , 0.361394,0.636017,0.00258861
815725309 , 0.33,0.33,0.33
815725310 , 0.000760523,0.00019691,0.999043
815725311 , 0.33,0.33,0.33
815725312 , 0.121991,0.724575,0.153435
815725313 , 0.33,0.33,0.33
815725314 , 0.33,0.33,0.33
815725315 , 0.0242846,0.03143,0.944285
815725316 , 0.0111631,0.042878,0.945959
815725317 , 0.33,0.33,0.33
815725318 , 0.417187,0.57777,0.00504329
815725319 , 0.00943567,0.0940504,0.896514
815725320 , 0.33,0.33,0.33
815725321 , 0.33,0.33,0.33
815725322 , 0.33,0.33,0.33
815725323 , 0.33,0.33,0.33
815725324 , 0.33,0.33,0.33
815725325 , 0.00153522,0.99804,0.000424803
815725326 , 0.33,0.33,0.33
815725327 , 0.33,0.33,0.33
815725328 , 0.00019142,2.22359e-05,0.999786
815725329 , 0.0133846,0.00368354,0.982932
815725330 , 0.33,0.33,0.33
815725331 , 0.00227686,0.000161786,0.997561
815725332 , 0.33,0.33,0.33
815725333 , 0.33,0.33,0.33
815725334 , 0.0148869,0.0237671,0.961346
815725335 , 0.0293896,0.0369916,0.933619
815725336 , 0.0292614,0.0690749,0.901664
815725337 , 0.876172,0.020373,0.103455
815725338 , 0.33,0.33,0.33
815725339 , 0.029119,0.0243059,0.946575
815725340 , 0.0292614,0.0690749,0.901664
815725341 , 0.123832,0.0459599,0.830208
815725342 , 0.912521,0.0798847,0.00759425
815725343 , 0.0293896,0.0369916,0.933619
815725344 , 0.0111631,0.042878,0.945959
815725345 , 0.0292614,0.0690749,0.901664
815725346 , 0.0242846,0.03143,0.944285
815725347 , 0.0148869,0.0237671,0.961346
815725348 , 0.029119,0.0243059,0.946575
815725349 , 0.0111631,0.042878,0.945959
815725350 , 0.34456,0.643389,0.0120514
815725351 , 0.33,0.33,0.33
815725352 , 0.33,0.33,0.33
815725353 , 0.0292614,0.0690749,0.901664
815725354 , 0.00665565,0.000617378,0.992727
815725355 , 0.029119,0.0243059,0.946575
815725356 , 0.0148869,0.0237671,0.961346
815725357 , 0.33,0.33,0.33
815725358 , 0.0111631,0.042878,0.945959
815725359 , 0.33,0.33,0.33
815725360 , 0.0111631,0.042878,0.945959
815725361 , 0.029119,0.0243059,0.946575
815725362 , 0.0148869,0.0237671,0.961346
815725363 , 0.82864,0.0250818,0.146279
815725364 , 0.0148869,0.0237671,0.961346
815725365 , 0.33,0.33,0.33
815725366 , 0.188328,0.0431662,0.768505
815725367 , 0.33,0.33,0.33
815725368 , 0.33,0.33,0.33
815725369 , 0.727553,0.216799,0.0556485
815725370 , 0.314986,0.621302,0.0637122
815725371 , 0.029119,0.0243059,0.946575
815725372 , 0.0293896,0.0369916,0.933619
815725373 , 0.0148869,0.0237671,0.961346
815725374 , 0.123422,0.742968,0.13361
815725375 , 0.33,0.33,0.33
815725376 , 0.0293896,0.0369916,0.933619
815725377 , 0.33,0.33,0.33
815725378 , 0.000814529,0.00302176,0.996164
815725379 , 0.33,0.33,0.33
815725380 , 0.33,0.33,0.33
815725381 , 0.240544,0.218514,0.540941
815725382 , 0.0293896,0.0369916,0.933619
815725383 , 0.33,0.33,0.33
815725384 , 0.901291,0.0817401,0.0169684
815725385 , 0.33,0.33,0.33
815725386 , 0.0242846,0.03143,0.944285
815725387 , 0.33,0.33,0.33
815725388 , 0.029119,0.0243059,0.946575
815725389 , 0.054023,0.0505104,0.895467
815725390 , 0.33,0.33,0.33
815725391 , 0.33,0.33,0.33
815725392 , 0.00398471,0.000634854,0.99538
815725393 , 0.33,0.33,0.33
815725394 , 0.0291334,0.915936,0.05493
815725395 , 0.33,0.33,0.33
815725396 , 0.33,0.33,0.33
815725397 , 0.0129926,0.105963,0.881044
815725398 , 0.0413434,0.906062,0.0525947
815725399 , 0.33,0.33,0.33
815725400 , 0.00280262,0.00666146,0.990536
815725401 , 0.0293896,0.0369916,0.933619
815725402 , 0.0242846,0.03143,0.944285
815725403 , 0.33,0.33,0.33
815725404 , 0.0242846,0.03143,0.944285
815725405 , 0.0292614,0.0690749,0.901664
815725406 , 0.33,0.33,0.33
815725407 , 0.33,0.33,0.33
815725408 , 0.566353,0.0127225,0.420925
815725409 , 0.33,0.33,0.33
815725410 , 0.426887,0.399626,0.173488
815725411 , 0.33,0.33,0.33
815725412 , 0.33,0.33,0.33
815725413 , 0.33,0.33,0.33
815725414 , 0.747629,0.24429,0.00808041
815725415 , 0.0292614,0.0690749,0.901664
815725416 , 0.33,0.33,0.33
815725417 , 0.33,0.33,0.33
815725418 , 0.33,0.33,0.33
815725419 , 0.33,0.33,0.33
815725420 , 0.33,0.33,0.33
815725421 , 0.000998161,0.054004,0.944998
815725422 , 0.83067,0.127162,0.042168
815725423 , 0.271288,0.555,0.173712
815725424 , 0.25587,0.676707,0.0674234
815725425 , 0.525924,0.462915,0.0111612
815725426 , 0.33,0.33,0.33
815725427 , 0.33,0.33,0.33
815725428 , 0.0148869,0.0237671,0.961346
815725429 , 0.0107363,0.00225182,0.987012
815725430 , 0.33,0.33,0.33
815725431 , 0.0293896,0.0369916,0.933619
815725432 , 0.192927,0.064666,0.742407
815725433 , 0.33,0.33,0.33
815725434 , 0.0148869,0.0237671,0.961346
815725435 , 0.33,0.33,0.33
815725436 , 0.054023,0.0505104,0.895467
815725437 , 0.0111631,0.042878,0.945959
815725438 , 0.33,0.33,0.33
815725439 , 0.054023,0.0505104,0.895467
815725440 , 0.029119,0.0243059,0.946575
815725441 , 0.33,0.33,0.33
815725442 , 0.0111631,0.042878,0.945959
815725443 , 0.33,0.33,0.33
815725444 , 0.33,0.33,0.33
815725445 , 0.314544,0.59121,0.094246
815725446 , 0.33,0.33,0.33
815725447 , 0.0242846,0.03143,0.944285
815725448 , 0.0163847,0.00348857,0.980127
815725449 , 0.33,0.33,0.33
815725450 , 0.0292614,0.0690749,0.901664
815725451 , 0.0293896,0.0369916,0.933619
815725452 , 0.0292614,0.0690749,0.901664
815725453 , 0.33,0.33,0.33
815725454 , 0.0293896,0.0369916,0.933619
815725455 , 0.054023,0.0505104,0.895467
815725456 , 0.33,0.33,0.33
815725457 , 0.0242846,0.03143,0.944285
815725458 , 0.33,0.33,0.33
815725459 , 0.33,0.33,0.33
815725460 , 0.33,0.33,0.33
815725461 , 0.0242846,0.03143,0.944285
815725462 , 0.869157,0.100524,0.0303186
815725463 , 0.0292614,0.0690749,0.901664
815725464 , 0.33,0.33,0.33
815725465 , 0.33,0.33,0.33
815725466 , 0.0111631,0.042878,0.945959
815725467 , 0.33,0.33,0.33
815725468 , 0.33,0.33,0.33
815725469 , 0.0293896,0.0369916,0.933619
815725470 , 0.367904,0.610914,0.0211824
815725471 , 0.0292614,0.0690749,0.901664
815725472 , 0.304884,0.603389,0.0917278
815725473 , 0.33,0.33,0.33
815725474 , 0.0499355,0.911583,0.0384816
815725475 , 0.029119,0.0243059,0.946575
815725476 , 0.40768,0.411532,0.180788
815725477 , 0.054023,0.0505104,0.895467
815725478 , 0.0293896,0.0369916,0.933619
815725479 , 0.0292614,0.0690749,0.901664
815725480 , 0.33,0.33,0.33
815725481 , 0.33,0.33,0.33
815725482 , 0.054023,0.0505104,0.895467
815725483 , 0.0148869,0.0237671,0.961346
815725484 , 0.33,0.33,0.33
815725485 , 0.0293896,0.0369916,0.933619
815725486 , 0.33,0.33,0.33
815725487 , 0.0242846,0.03143,0.944285
815725488 , 0.283465,0.713945,0.00258972
815725489 , 0.242209,0.46074,0.297051
815725490 , 0.33,0.33,0.33
815725491 , 0.33,0.33,0.33
815725492 , 0.33,0.33,0.33
815725493 , 0.33,0.33,0.33
815725494 , 0.0293896,0.0369916,0.933619
815725495 , 0.0204838,0.978451,0.00106543
815725496 , 0.0111631,0.042878,0.945959
815725497 , 0.054023,0.0505104,0.895467
815725498 , 0.0242846,0.03143,0.944285
815725499 , 0.33,0.33,0.33
815725500 , 0.33,0.33,0.33
815725501 , 0.33,0.33,0.33
815725502 , 0.630009,0.231979,0.138012
815725503 , 0.0293896,0.0369916,0.933619
815725504 , 0.33,0.33,0.33
815725505 , 0.33,0.33,0.33
815725506 , 0.556822,0.401414,0.0417634
815725507 , 0.33,0.33,0.33
815725508 , 0.0293896,0.0369916,0.933619
815725509 , 0.33,0.33,0.33
815725511 , 0.0292614,0.0690749,0.901664
815725512 , 0.33,0.33,0.33
815725513 , 0.0782794,0.886811,0.0349098
815725514 , 0.0095466,0.0190792,0.971374
815725515 , 0.33,0.33,0.33
815725516 , 0.958937,0.02994,0.0111233
815725517 , 0.33,0.33,0.33
815725518 , 0.33,0.33,0.33
815725519 , 0.0036629,0.212928,0.783409
815725520 , 0.33,0.33,0.33
815725521 , 0.33,0.33,0.33
815725522 , 0.33,0.33,0.33
815725523 , 0.871935,0.12243,0.00563468
815725524 , 0.708424,0.0929572,0.198619
815725525 , 7.64223e-05,0.000303906,0.99962
815725526 , 0.0148869,0.0237671,0.961346
815725527 , 0.33,0.33,0.33
815725528 , 0.33,0.33,0.33
815725529 , 0.0292614,0.0690749,0.901664
815725530 , 0.0111631,0.042878,0.945959
815725531 , 0.0293896,0.0369916,0.933619
815725532 , 0.33,0.33,0.33
815725533 , 0.33,0.33,0.33
815725534 , 0.0148869,0.0237671,0.961346
815725535 , 0.33,0.33,0.33
815725536 , 0.029119,0.0243059,0.946575
815725537 , 0.33,0.33,0.33
815725538 , 0.0148869,0.0237671,0.961346
815725539 , 0.631413,0.316414,0.0521724
815725540 , 0.0242846,0.03143,0.944285
815725541 , 0.0293896,0.0369916,0.933619
815725542 , 0.970918,0.0238955,0.00518681
815725543 , 0.0293896,0.0369916,0.933619
815725544 , 0.33,0.33,0.33
815725545 , 0.875177,0.109049,0.0157738
815725546 , 0.33,0.33,0.33
815725547 , 0.135145,0.858087,0.00676798
815725548 , 0.927071,0.0633134,0.00961589
815725549 , 0.33,0.33,0.33
815725550 , 0.33,0.33,0.33
815725551 , 0.33,0.33,0.33
815725552 , 0.991193,0.00308587,0.00572109
815725553 , 0.932916,0.00825495,0.0588291
815725554 , 0.0292614,0.0690749,0.901664
815725555 , 0.630009,0.231979,0.138012
815725556 , 0.0242846,0.03143,0.944285
815725557 , 0.0242846,0.03143,0.944285
815725558 , 0.33,0.33,0.33
815725559 , 0.33,0.33,0.33
815725560 , 0.33,0.33,0.33
815725561 , 0.054023,0.0505104,0.895467
815725562 , 0.000181863,0.000473628,0.999345
815725563 , 0.0018877,0.000615087,0.997497
815725564 , 0.054023,0.0505104,0.895467
815725565 , 0.0292614,0.0690749,0.901664
815725566 , 0.029119,0.0243059,0.946575
815725567 , 0.33,0.33,0.33
815725568 , 0.0148869,0.0237671,0.961346
815725569 , 0.33,0.33,0.33
815725570 , 0.33,0.33,0.33
815725571 , 0.00666346,0.000100851,0.993236
815725572 , 0.0409257,0.000625895,0.958448
815725573 , 0.054023,0.0505104,0.895467
815725574 , 0.445527,0.544961,0.00951277
815725575 , 0.0111631,0.042878,0.945959
815725576 , 0.33,0.33,0.33
815725577 , 0.33,0.33,0.33
815725578 , 0.33,0.33,0.33
815725579 , 0.054023,0.0505104,0.895467
815725580 , 0.33,0.33,0.33
815725581 , 0.029119,0.0243059,0.946575
815725582 , 0.054023,0.0505104,0.895467
815725583 , 0.33,0.33,0.33
815725584 , 0.029119,0.0243059,0.946575
815725585 , 0.0148869,0.0237671,0.961346
815725586 , 0.33,0.33,0.33
815725587 , 0.33,0.33,0.33
815725588 , 0.029119,0.0243059,0.946575
815725589 , 0.959688,0.000745108,0.0395673
815725590 , 0.33,0.33,0.33
815725591 , 0.33,0.33,0.33
815725592 , 0.329281,0.566312,0.104407
815725593 , 0.963431,0.0214239,0.0151452
815725594 , 0.0293896,0.0369916,0.933619
815725595 , 0.33,0.33,0.33
815725596 , 0.408037,0.40455,0.187413
815725597 , 0.33,0.33,0.33
815725598 , 0.33,0.33,0.33
815725599 , 0.029119,0.0243059,0.946575
815725600 , 0.33,0.33,0.33
815725601 , 0.33,0.33,0.33
815725602 , 0.0111631,0.042878,0.945959
815725603 , 0.0148869,0.0237671,0.961346
815725604 , 0.33,0.33,0.33
815725605 , 0.0111631,0.042878,0.945959
815725606 , 0.33,0.33,0.33
815725607 , 0.33,0.33,0.33
815725608 , 0.00109671,9.65166e-06,0.998894
815725609 , 0.33,0.33,0.33
815725610 , 0.990415,0.00213434,0.00745098
815725611 , 0.0293896,0.0369916,0.933619
815725612 , 0.0293896,0.0369916,0.933619
815725613 , 0.0406852,0.0798504,0.879464
815725614 , 0.33,0.33,0.33
815725615 , 0.714672,0.252557,0.0327704
815725616 , 0.33,0.33,0.33
815725617 , 0.0148869,0.0237671,0.961346
815725618 , 0.0918907,0.00402373,0.904086
815725619 , 0.00883161,0.00036736,0.990801
815725620 , 0.33,0.33,0.33
815725621 , 0.33,0.33,0.33
815725622 , 0.0111631,0.042878,0.945959
815725623 , 0.00756811,0.000938323,0.991494
815725624 , 0.33,0.33,0.33
815725625 , 0.33,0.33,0.33
815725626 , 0.801604,0.183804,0.0145916
815725627 , 0.33,0.33,0.33
815725628 , 0.0291329,0.0177839,0.953083
815725629 , 0.33,0.33,0.33
815725630 , 0.33,0.33,0.33
815725631 , 0.00183534,0.0190857,0.979079
815725632 , 0.520594,0.475478,0.00392896
815725633 , 0.029119,0.0243059,0.946575
815725634 , 0.33,0.33,0.33
815725635 , 0.0148869,0.0237671,0.961346
815725636 , 0.33,0.33,0.33
815725637 , 0.0111631,0.042878,0.945959
815725638 , 0.054023,0.0505104,0.895467
815725639 , 0.054023,0.0505104,0.895467
815725640 , 0.33,0.33,0.33
815725641 , 0.33,0.33,0.33
815725642 , 0.00384236,0.0258958,0.970262
815725643 , 0.33,0.33,0.33
815725644 , 0.33,0.33,0.33
815725645 , 0.33,0.33,0.33
815725646 , 0.33,0.33,0.33
815725647 , 0.121991,0.724575,0.153435
815725648 , 0.0293896,0.0369916,0.933619
815725649 , 0.054023,0.0505104,0.895467
815725650 , 0.911022,0.0296757,0.059302
815725651 , 0.33,0.33,0.33
815725652 , 0.103197,0.0594567,0.837346
815725653 , 0.33,0.33,0.33
815725654 , 0.225409,0.195191,0.579399
815725655 , 0.0292614,0.0690749,0.901664
815725656 , 0.00970002,0.975433,0.0148665
815725657 , 0.0293896,0.0369916,0.933619
815725658 , 0.0111631,0.042878,0.945959
815725659 , 0.0293896,0.0369916,0.933619
815725660 , 0.33,0.33,0.33
815725661 , 0.029119,0.0243059,0.946575
815725662 , 0.33,0.33,0.33
815725663 , 0.054023,0.0505104,0.895467
815725664 , 0.0242846,0.03143,0.944285
815725665 , 0.0292614,0.0690749,0.901664
815725666 , 0.0242846,0.03143,0.944285
815725667 , 0.0148869,0.0237671,0.961346
815725668 , 0.054023,0.0505104,0.895467
815725669 , 0.0242846,0.03143,0.944285
815725670 , 0.33,0.33,0.33
815725671 , 0.33,0.33,0.33
815725672 , 0.33,0.33,0.33
815725673 , 0.33,0.33,0.33
815725674 , 0.33,0.33,0.33
815725675 , 0.33,0.33,0.33
815725676 , 0.33,0.33,0.33
815725677 , 0.0111631,0.042878,0.945959
815725678 , 0.013131,0.0122923,0.974577
815725679 , 0.33,0.33,0.33
815725680 , 0.33,0.33,0.33
815725681 , 0.0369385,0.894249,0.0688129
815725682 , 0.00227686,0.000161786,0.997561
815725683 , 0.0293896,0.0369916,0.933619
815725684 , 0.0732381,0.00362153,0.92314
815725685 , 0.029119,0.0243059,0.946575
815725686 , 0.33,0.33,0.33
815725687 , 0.029119,0.0243059,0.946575
815725688 , 0.33,0.33,0.33
815725689 , 0.766658,0.148808,0.0845333
815725690 , 0.0293896,0.0369916,0.933619
815725691 , 0.0293896,0.0369916,0.933619
815725692 , 0.33,0.33,0.33
815725693 , 0.0148869,0.0237671,0.961346
815725694 , 0.029119,0.0243059,0.946575
815725695 , 0.029119,0.0243059,0.946575
815725696 , 0.183296,0.801104,0.0155998
815725697 , 0.000525983,0.00228327,0.997191
815725698 , 0.33,0.33,0.33
815725699 , 0.33,0.33,0.33
815725700 , 0.33,0.33,0.33
815725701 , 0.33,0.33,0.33
815725702 , 0.00693355,0.992111,0.000955909
815725703 , 0.00153554,0.00147264,0.996992
815725704 , 0.33,0.33,0.33
815725705 , 0.33,0.33,0.33
815725706 , 0.33,0.33,0.33
815725707 , 0.33,0.33,0.33
815725708 , 0.33,0.33,0.33
815725709 , 0.000854096,0.00110424,0.998042
815725710 , 0.33,0.33,0.33
815725712 , 0.00637004,0.00150592,0.992124
815725713 , 0.33,0.33,0.33
815725714 , 0.33,0.33,0.33
815725715 , 0.361126,0.446493,0.192381
815725716 , 0.33,0.33,0.33
815725717 , 0.33,0.33,0.33
815725718 , 0.33,0.33,0.33
815725719 , 0.33,0.33,0.33
815725720 , 0.33,0.33,0.33
815725721 , 0.33,0.33,0.33
815725722 , 0.33,0.33,0.33
815725723 , 0.78569,0.0194715,0.194838
815725724 , 0.33,0.33,0.33
815725725 , 0.33,0.33,0.33
815725726 , 0.33,0.33,0.33
815725727 , 0.33,0.33,0.33
815725728 , 0.33,0.33,0.33
815725729 , 0.000527066,0.00576447,0.993708
815725730 , 0.33,0.33,0.33
815725731 , 0.00641661,0.99289,0.000693063
815725732 , 0.4892,0.508128,0.00267293
815725733 , 0.33,0.33,0.33
815725734 , 0.33,0.33,0.33
815725735 , 0.0148869,0.0237671,0.961346
815725736 , 0.0242846,0.03143,0.944285
815725737 , 0.0293896,0.0369916,0.933619
815725738 , 0.33,0.33,0.33
815725739 , 0.0148869,0.0237671,0.961346
815725740 , 0.33,0.33,0.33
815725741 , 0.33,0.33,0.33
815725742 , 0.33,0.33,0.33
815725743 , 0.0292614,0.0690749,0.901664
815725744 , 0.33,0.33,0.33
815725745 , 0.0293896,0.0369916,0.933619
815725746 , 0.533012,0.431315,0.0356736
815725747 , 0.372489,0.564605,0.0629064
815725748 , 0.33,0.33,0.33
815725749 , 0.506805,0.472625,0.0205693
815725750 , 0.33,0.33,0.33
815725751 , 0.0293896,0.0369916,0.933619
815725752 , 0.243537,0.206639,0.549824
815725753 , 0.33,0.33,0.33
815725754 , 0.33,0.33,0.33
815725755 , 0.33,0.33,0.33
815725756 , 0.33,0.33,0.33
815725757 , 0.33,0.33,0.33
815725758 , 0.947789,0.0509413,0.00126943
815725759 , 0.33,0.33,0.33
815725760 , 0.33,0.33,0.33
815725761 , 0.0293896,0.0369916,0.933619
815725762 , 0.0111631,0.042878,0.945959
815725763 , 0.33,0.33,0.33
815725764 , 0.33,0.33,0.33
815725765 , 0.33,0.33,0.33
815725766 , 0.33,0.33,0.33
815725767 , 0.33,0.33,0.33
815725768 , 0.33,0.33,0.33
815725769 , 0.33,0.33,0.33
815725770 , 0.0242846,0.03143,0.944285
815725771 , 0.33,0.33,0.33
815725772 , 0.0369639,0.019109,0.943927
815725773 , 0.0292614,0.0690749,0.901664
815725774 , 0.33,0.33,0.33
815725775 , 0.33,0.33,0.33
815725776 , 0.33,0.33,0.33
815725777 , 0.33,0.33,0.33
815725778 , 0.054023,0.0505104,0.895467
815725779 , 3.53239e-06,0.0079953,0.992001
815725780 , 0.0176992,0.980217,0.00208401
815725781 , 0.302118,0.603468,0.0944138
815725782 , 0.00328075,0.00312852,0.993591
815725783 , 0.0039385,0.0124878,0.983574
815725784 , 0.33,0.33,0.33
815725785 , 0.33,0.33,0.33
815725786 , 0.441813,0.00114029,0.557046
815725787 , 0.0148869,0.0237671,0.961346
815725788 , 0.704034,0.273654,0.0223117
815725789 , 0.029119,0.0243059,0.946575
815725790 , 0.0759096,0.818371,0.105719
815725791 , 0.013751,0.0011109,0.985138
815725792 , 0.663368,0.0459363,0.290695
815725793 , 0.00153554,0.00147264,0.996992
815725794 , 0.33,0.33,0.33
815725795 , 0.33,0.33,0.33
815725796 , 0.0111631,0.042878,0.945959
815725797 , 0.33,0.33,0.33
815725798 , 0.33,0.33,0.33
815725799 , 0.33,0.33,0.33
815725800 , 0.121991,0.724575,0.153435
815725801 , 0.949164,0.0432114,0.00762446
815725802 , 0.33,0.33,0.33
815725803 , 0.0148869,0.0237671,0.961346
815725804 , 0.33,0.33,0.33
815725805 , 0.66893,0.0700036,0.261067
815725806 , 0.33,0.33,0.33
815725807 , 0.33,0.33,0.33
815725808 , 0.0111631,0.042878,0.945959
815725809 , 0.0293896,0.0369916,0.933619
815725810 , 0.0148869,0.0237671,0.961346
815725811 , 0.158805,0.0133844,0.82781
815725812 , 0.0293896,0.0369916,0.933619
815725813 , 0.33,0.33,0.33
815725814 , 0.33,0.33,0.33
815725815 , 0.33,0.33,0.33
815725816 , 0.0732381,0.00362153,0.92314
815725817 , 0.0292614,0.0690749,0.901664
815725818 , 0.33,0.33,0.33
815725819 , 0.33,0.33,0.33
815725820 , 0.33,0.33,0.33
815725821 , 0.764809,0.101216,0.133975
815725822 , 0.33,0.33,0.33
815725823 , 6.65935e-06,7.1584e-06,0.999986
815725824 , 0.33,0.33,0.33
815725825 , 0.0479615,0.152612,0.799427
815725826 , 0.33,0.33,0.33
815725827 , 0.883295,0.104032,0.0126729
815725828 , 0.33,0.33,0.33
815725829 , 0.33,0.33,0.33
815725830 , 0.33,0.33,0.33
815725831 , 0.0292614,0.0690749,0.901664
815725832 , 0.0738441,0.0277462,0.89841
